# x	y	u	v	flags	mask
9.5628e+00	6.3407e+00	9.2526e-04	-3.0672e-02	0.0000e+00	0.0000e+00
9.7804e+00	6.3407e+00	3.4556e-03	3.5580e-04	0.0000e+00	0.0000e+00
9.9979e+00	6.3407e+00	2.4334e-03	-4.3192e-04	0.0000e+00	0.0000e+00
1.0215e+01	6.3407e+00	-1.3226e-02	-3.5103e-03	0.0000e+00	0.0000e+00
1.0433e+01	6.3407e+00	-7.6041e-04	8.5801e-07	0.0000e+00	0.0000e+00
1.0651e+01	6.3407e+00	-1.1811e-02	2.1770e-03	0.0000e+00	0.0000e+00
1.0868e+01	6.3407e+00	4.7362e-03	2.1845e-02	0.0000e+00	0.0000e+00
1.1086e+01	6.3407e+00	-1.4671e-02	2.3892e-02	0.0000e+00	0.0000e+00
1.1303e+01	6.3407e+00	-1.1160e-02	2.1740e-03	0.0000e+00	0.0000e+00
1.1521e+01	6.3407e+00	1.3763e-02	-1.9637e-03	0.0000e+00	0.0000e+00
1.1738e+01	6.3407e+00	-5.6071e-02	-2.7901e-03	0.0000e+00	0.0000e+00
1.1956e+01	6.3407e+00	1.5205e-02	1.5292e-03	0.0000e+00	0.0000e+00
1.2174e+01	6.3407e+00	1.7205e-03	-1.5403e-03	0.0000e+00	0.0000e+00
1.2391e+01	6.3407e+00	6.9139e-04	4.6711e-03	0.0000e+00	0.0000e+00
1.2609e+01	6.3407e+00	-5.7033e-06	-1.5594e-02	0.0000e+00	0.0000e+00
1.2826e+01	6.3407e+00	-8.5050e-04	1.7738e-02	0.0000e+00	0.0000e+00
1.3044e+01	6.3407e+00	1.8327e-03	2.1959e-02	0.0000e+00	0.0000e+00
2.0721e-01	6.1231e+00	1.4241e-02	4.3780e-03	0.0000e+00	0.0000e+00
4.2478e-01	6.1231e+00	8.0043e-03	5.9872e-03	0.0000e+00	0.0000e+00
6.4235e-01	6.1231e+00	9.5672e-03	-2.0273e-03	0.0000e+00	0.0000e+00
8.5993e-01	6.1231e+00	-3.5673e-03	4.1066e-07	0.0000e+00	0.0000e+00
1.0775e+00	6.1231e+00	8.6502e-03	-1.3873e-05	0.0000e+00	0.0000e+00
1.2951e+00	6.1231e+00	7.8891e-06	-3.3007e-03	0.0000e+00	0.0000e+00
1.5126e+00	6.1231e+00	1.2310e-02	5.3271e-03	0.0000e+00	0.0000e+00
1.7302e+00	6.1231e+00	1.1803e-02	9.5657e-03	0.0000e+00	0.0000e+00
1.9478e+00	6.1231e+00	-2.1956e-03	1.0884e-03	0.0000e+00	0.0000e+00
2.1654e+00	6.1231e+00	3.1810e-01	-1.0407e-02	0.0000e+00	0.0000e+00
2.3829e+00	6.1231e+00	3.7833e-02	6.6536e-05	0.0000e+00	0.0000e+00
2.6005e+00	6.1231e+00	-7.4896e-04	-1.4549e-03	0.0000e+00	0.0000e+00
2.8181e+00	6.1231e+00	-6.1786e-03	-1.5078e-05	0.0000e+00	0.0000e+00
3.0356e+00	6.1231e+00	5.5891e-03	-1.3469e-03	0.0000e+00	0.0000e+00
3.2532e+00	6.1231e+00	-8.9992e-03	2.0896e-03	0.0000e+00	0.0000e+00
3.4708e+00	6.1231e+00	-3.5684e-03	3.5280e-03	0.0000e+00	0.0000e+00
3.6884e+00	6.1231e+00	5.7965e-03	1.1109e-03	0.0000e+00	0.0000e+00
3.9059e+00	6.1231e+00	-1.3910e-03	1.7485e-03	0.0000e+00	0.0000e+00
4.1235e+00	6.1231e+00	-4.1417e-03	-1.9227e-02	0.0000e+00	0.0000e+00
4.3411e+00	6.1231e+00	2.1955e-02	-1.5007e-02	0.0000e+00	0.0000e+00
4.5586e+00	6.1231e+00	-1.1652e-03	1.7551e-03	0.0000e+00	0.0000e+00
4.7762e+00	6.1231e+00	2.0755e-03	2.9285e-03	0.0000e+00	0.0000e+00
4.9938e+00	6.1231e+00	-7.1744e-03	1.4972e-03	0.0000e+00	0.0000e+00
5.2114e+00	6.1231e+00	-1.5421e-03	-1.5984e-03	0.0000e+00	0.0000e+00
5.4289e+00	6.1231e+00	8.1402e-03	-5.0564e-03	0.0000e+00	0.0000e+00
5.6465e+00	6.1231e+00	4.6120e-03	-2.1863e-03	0.0000e+00	0.0000e+00
5.8641e+00	6.1231e+00	-2.3181e-03	-7.0291e-03	0.0000e+00	0.0000e+00
6.0816e+00	6.1231e+00	2.8141e-03	4.2194e-03	0.0000e+00	0.0000e+00
6.2992e+00	6.1231e+00	-5.6145e-04	-2.1815e-02	0.0000e+00	0.0000e+00
6.5168e+00	6.1231e+00	-8.9266e-04	-7.9807e-03	0.0000e+00	0.0000e+00
6.7344e+00	6.1231e+00	5.8547e-03	-2.1612e-03	0.0000e+00	0.0000e+00
6.9519e+00	6.1231e+00	-1.9416e-05	-1.7160e-03	0.0000e+00	0.0000e+00
7.1695e+00	6.1231e+00	-2.6878e-03	-6.2155e-03	0.0000e+00	0.0000e+00
7.3871e+00	6.1231e+00	3.0774e-03	-9.4669e-03	0.0000e+00	0.0000e+00
7.6046e+00	6.1231e+00	-1.4478e-03	1.4290e-03	0.0000e+00	0.0000e+00
7.8222e+00	6.1231e+00	4.6933e-03	3.7169e-03	0.0000e+00	0.0000e+00
8.0398e+00	6.1231e+00	4.3695e-03	2.8085e-03	0.0000e+00	0.0000e+00
8.2574e+00	6.1231e+00	-1.6382e-03	-1.6297e-03	0.0000e+00	0.0000e+00
8.4749e+00	6.1231e+00	7.1181e-04	6.0189e-03	0.0000e+00	0.0000e+00
8.6925e+00	6.1231e+00	6.2040e-03	2.2097e-02	0.0000e+00	0.0000e+00
8.9101e+00	6.1231e+00	9.8423e-04	-1.0266e-03	0.0000e+00	0.0000e+00
9.1276e+00	6.1231e+00	-8.8427e-04	1.8315e-03	0.0000e+00	0.0000e+00
9.3452e+00	6.1231e+00	8.2831e-03	6.1131e-03	0.0000e+00	0.0000e+00
9.5628e+00	6.1231e+00	9.1592e-04	1.9415e-03	0.0000e+00	0.0000e+00
9.7804e+00	6.1231e+00	1.0051e-02	2.7806e-05	0.0000e+00	0.0000e+00
9.9979e+00	6.1231e+00	1.7985e-03	5.4240e-03	0.0000e+00	0.0000e+00
1.0215e+01	6.1231e+00	-1.7489e-03	3.5310e-03	0.0000e+00	0.0000e+00
1.0433e+01	6.1231e+00	1.1092e-02	-2.6996e-02	0.0000e+00	0.0000e+00
1.0651e+01	6.1231e+00	-4.0595e-03	-3.1745e-02	0.0000e+00	0.0000e+00
1.0868e+01	6.1231e+00	4.8924e-03	-6.0610e-03	0.0000e+00	0.0000e+00
1.1086e+01	6.1231e+00	-9.4550e-03	-5.5235e-03	0.0000e+00	0.0000e+00
1.1303e+01	6.1231e+00	-2.2432e-03	-4.3230e-03	0.0000e+00	0.0000e+00
1.1521e+01	6.1231e+00	2.2602e-03	-3.5729e-03	0.0000e+00	0.0000e+00
1.1738e+01	6.1231e+00	-2.0580e-03	1.1863e-03	0.0000e+00	0.0000e+00
1.1956e+01	6.1231e+00	3.2293e-02	1.1672e-03	0.0000e+00	0.0000e+00
1.2174e+01	6.1231e+00	-1.7979e-03	-0.0000e+00	0.0000e+00	0.0000e+00
1.2391e+01	6.1231e+00	-4.8738e-04	1.4567e-03	0.0000e+00	0.0000e+00
1.2609e+01	6.1231e+00	-1.3295e-03	7.2260e-03	0.0000e+00	0.0000e+00
1.2826e+01	6.1231e+00	1.0698e-03	3.8815e-02	0.0000e+00	0.0000e+00
1.3044e+01	6.1231e+00	-4.3416e-03	1.9772e-02	0.0000e+00	0.0000e+00
2.0721e-01	5.9055e+00	3.4680e-06	5.5752e-03	0.0000e+00	0.0000e+00
4.2478e-01	5.9055e+00	-2.8257e-03	1.0167e-02	0.0000e+00	0.0000e+00
6.4235e-01	5.9055e+00	5.2492e-03	-5.0420e-03	0.0000e+00	0.0000e+00
8.5993e-01	5.9055e+00	-6.3641e-03	-7.3498e-03	0.0000e+00	0.0000e+00
1.0775e+00	5.9055e+00	-2.1398e-03	-6.0828e-03	0.0000e+00	0.0000e+00
1.2951e+00	5.9055e+00	1.0439e-03	2.9393e-03	0.0000e+00	0.0000e+00
1.5126e+00	5.9055e+00	1.6195e-03	2.9192e-03	0.0000e+00	0.0000e+00
1.7302e+00	5.9055e+00	-1.3109e-02	6.7947e-03	0.0000e+00	0.0000e+00
1.9478e+00	5.9055e+00	7.2955e-03	3.9148e-03	0.0000e+00	0.0000e+00
2.1654e+00	5.9055e+00	2.3530e-02	-1.1882e-02	0.0000e+00	0.0000e+00
2.3829e+00	5.9055e+00	1.2012e-02	-2.2133e-03	0.0000e+00	0.0000e+00
2.6005e+00	5.9055e+00	2.4814e-03	1.6940e-02	0.0000e+00	0.0000e+00
2.8181e+00	5.9055e+00	3.5197e-03	9.5857e-03	0.0000e+00	0.0000e+00
3.0356e+00	5.9055e+00	-3.1884e-04	3.3180e-03	0.0000e+00	0.0000e+00
3.2532e+00	5.9055e+00	-3.5784e-03	2.3720e-03	0.0000e+00	0.0000e+00
3.4708e+00	5.9055e+00	1.0961e-02	-5.7079e-03	0.0000e+00	0.0000e+00
3.6884e+00	5.9055e+00	-2.3171e-04	4.7725e-03	0.0000e+00	0.0000e+00
3.9059e+00	5.9055e+00	2.3620e-03	1.1543e-02	0.0000e+00	0.0000e+00
4.1235e+00	5.9055e+00	1.4306e-02	1.2460e-02	0.0000e+00	0.0000e+00
4.3411e+00	5.9055e+00	2.0364e-02	3.6162e-03	0.0000e+00	0.0000e+00
4.5586e+00	5.9055e+00	6.4180e-03	5.2221e-03	0.0000e+00	0.0000e+00
4.7762e+00	5.9055e+00	3.1668e-03	2.0664e-02	0.0000e+00	0.0000e+00
4.9938e+00	5.9055e+00	4.6213e-03	-3.6612e-02	0.0000e+00	0.0000e+00
5.2114e+00	5.9055e+00	4.0094e-03	-2.1355e-02	0.0000e+00	0.0000e+00
5.4289e+00	5.9055e+00	2.7961e-03	4.1593e-03	0.0000e+00	0.0000e+00
5.6465e+00	5.9055e+00	1.0704e-08	5.6781e-03	0.0000e+00	0.0000e+00
5.8641e+00	5.9055e+00	3.1847e-05	-2.8434e-02	0.0000e+00	0.0000e+00
6.0816e+00	5.9055e+00	2.8664e-03	-3.9896e-02	0.0000e+00	0.0000e+00
6.2992e+00	5.9055e+00	4.6505e-03	-1.2911e-02	0.0000e+00	0.0000e+00
6.5168e+00	5.9055e+00	1.2665e-03	1.9183e-02	0.0000e+00	0.0000e+00
6.7344e+00	5.9055e+00	2.8556e-03	4.1913e-03	0.0000e+00	0.0000e+00
6.9519e+00	5.9055e+00	-1.4618e-03	-1.4606e-03	0.0000e+00	0.0000e+00
7.1695e+00	5.9055e+00	-1.7677e-02	2.5075e-03	0.0000e+00	0.0000e+00
7.3871e+00	5.9055e+00	3.2304e-03	1.0766e-04	0.0000e+00	0.0000e+00
7.6046e+00	5.9055e+00	-2.6029e-03	-4.4304e-03	0.0000e+00	0.0000e+00
7.8222e+00	5.9055e+00	-1.7259e-03	4.9082e-03	0.0000e+00	0.0000e+00
8.0398e+00	5.9055e+00	-2.9847e-03	2.9921e-03	0.0000e+00	0.0000e+00
8.2574e+00	5.9055e+00	-5.3751e-03	1.2292e-03	0.0000e+00	0.0000e+00
8.4749e+00	5.9055e+00	9.9548e-04	8.7391e-03	0.0000e+00	0.0000e+00
8.6925e+00	5.9055e+00	2.0837e-02	-1.4968e-03	0.0000e+00	0.0000e+00
8.9101e+00	5.9055e+00	5.1758e-03	-1.2314e-02	0.0000e+00	0.0000e+00
9.1276e+00	5.9055e+00	2.5522e-03	-1.2116e-03	0.0000e+00	0.0000e+00
9.3452e+00	5.9055e+00	-2.7248e-03	-1.2735e-03	0.0000e+00	0.0000e+00
9.5628e+00	5.9055e+00	-2.0741e-03	-3.3218e-03	0.0000e+00	0.0000e+00
9.7804e+00	5.9055e+00	8.9812e-03	-5.0836e-03	0.0000e+00	0.0000e+00
9.9979e+00	5.9055e+00	1.1067e-03	-6.4585e-04	0.0000e+00	0.0000e+00
1.0215e+01	5.9055e+00	-1.0830e-02	-2.5232e-02	0.0000e+00	0.0000e+00
1.0433e+01	5.9055e+00	3.2940e-02	-7.3100e-02	0.0000e+00	0.0000e+00
1.0651e+01	5.9055e+00	2.7104e-02	-5.6959e-03	0.0000e+00	0.0000e+00
1.0868e+01	5.9055e+00	6.1097e-03	1.0198e-03	0.0000e+00	0.0000e+00
1.1086e+01	5.9055e+00	4.0804e-03	1.8233e-03	0.0000e+00	0.0000e+00
1.1303e+01	5.9055e+00	6.9890e-03	-1.0995e-04	0.0000e+00	0.0000e+00
1.1521e+01	5.9055e+00	-7.8491e-04	-6.6268e-05	0.0000e+00	0.0000e+00
1.1738e+01	5.9055e+00	4.3849e-03	4.5692e-04	0.0000e+00	0.0000e+00
1.1956e+01	5.9055e+00	1.7492e-02	-1.7127e-03	0.0000e+00	0.0000e+00
1.2174e+01	5.9055e+00	7.5826e-04	-7.5193e-04	0.0000e+00	0.0000e+00
1.2391e+01	5.9055e+00	-2.4765e-03	1.2459e-03	0.0000e+00	0.0000e+00
1.2609e+01	5.9055e+00	-6.2528e-04	3.3359e-03	0.0000e+00	0.0000e+00
1.2826e+01	5.9055e+00	2.9973e-03	6.4116e-03	0.0000e+00	0.0000e+00
1.3044e+01	5.9055e+00	-3.7685e-03	1.3459e-02	0.0000e+00	0.0000e+00
2.0721e-01	5.6879e+00	-5.4258e-03	-3.4329e-03	0.0000e+00	0.0000e+00
4.2478e-01	5.6879e+00	-4.1517e-03	-1.8651e-03	0.0000e+00	0.0000e+00
6.4235e-01	5.6879e+00	4.5970e-03	-1.4089e-02	0.0000e+00	0.0000e+00
8.5993e-01	5.6879e+00	-2.7940e-03	-1.5570e-02	0.0000e+00	0.0000e+00
1.0775e+00	5.6879e+00	-1.6533e-03	-1.6274e-03	0.0000e+00	0.0000e+00
1.2951e+00	5.6879e+00	3.3900e-03	-1.1916e-03	0.0000e+00	0.0000e+00
1.5126e+00	5.6879e+00	0.0000e+00	1.0357e-03	0.0000e+00	0.0000e+00
1.7302e+00	5.6879e+00	-6.6314e-03	2.0860e-03	0.0000e+00	0.0000e+00
1.9478e+00	5.6879e+00	3.2472e-03	-6.5139e-04	0.0000e+00	0.0000e+00
2.1654e+00	5.6879e+00	-1.3851e-03	4.2251e-03	0.0000e+00	0.0000e+00
2.3829e+00	5.6879e+00	-1.2602e-02	1.4476e-03	0.0000e+00	0.0000e+00
2.6005e+00	5.6879e+00	3.8393e-03	-1.3542e-03	0.0000e+00	0.0000e+00
2.8181e+00	5.6879e+00	5.8298e-03	-9.2749e-04	0.0000e+00	0.0000e+00
3.0356e+00	5.6879e+00	1.8865e-03	-4.9441e-03	0.0000e+00	0.0000e+00
3.2532e+00	5.6879e+00	3.1342e-03	-2.4216e-04	0.0000e+00	0.0000e+00
3.4708e+00	5.6879e+00	-4.4935e-03	-4.2098e-03	0.0000e+00	0.0000e+00
3.6884e+00	5.6879e+00	-1.2506e-02	-1.1302e-03	0.0000e+00	0.0000e+00
3.9059e+00	5.6879e+00	-2.1422e-03	4.2326e-03	0.0000e+00	0.0000e+00
4.1235e+00	5.6879e+00	1.0730e-03	3.1469e-03	0.0000e+00	0.0000e+00
4.3411e+00	5.6879e+00	1.9823e-02	1.2505e-03	0.0000e+00	0.0000e+00
4.5586e+00	5.6879e+00	-9.6958e-04	-6.8531e-04	0.0000e+00	0.0000e+00
4.7762e+00	5.6879e+00	-8.8566e-04	-8.6424e-04	0.0000e+00	0.0000e+00
4.9938e+00	5.6879e+00	4.7870e-03	3.2480e-04	0.0000e+00	0.0000e+00
5.2114e+00	5.6879e+00	2.9618e-03	-1.6772e-03	0.0000e+00	0.0000e+00
5.4289e+00	5.6879e+00	1.7785e-03	4.2855e-04	0.0000e+00	0.0000e+00
5.6465e+00	5.6879e+00	-1.3918e-03	-5.2827e-03	0.0000e+00	0.0000e+00
5.8641e+00	5.6879e+00	-3.0366e-03	-2.0098e-03	0.0000e+00	0.0000e+00
6.0816e+00	5.6879e+00	4.9119e-03	2.2697e-02	0.0000e+00	0.0000e+00
6.2992e+00	5.6879e+00	-7.1135e-07	-1.1074e-02	0.0000e+00	0.0000e+00
6.5168e+00	5.6879e+00	-1.5127e-02	-9.7964e-03	0.0000e+00	0.0000e+00
6.7344e+00	5.6879e+00	2.2502e-03	1.1180e-02	0.0000e+00	0.0000e+00
6.9519e+00	5.6879e+00	1.4891e-02	1.2084e-02	0.0000e+00	0.0000e+00
7.1695e+00	5.6879e+00	1.4024e-03	-2.7874e-03	0.0000e+00	0.0000e+00
7.3871e+00	5.6879e+00	-4.9555e-03	-1.9896e-03	0.0000e+00	0.0000e+00
7.6046e+00	5.6879e+00	-1.4609e-03	-2.8066e-03	0.0000e+00	0.0000e+00
7.8222e+00	5.6879e+00	1.4721e-03	1.3878e-03	0.0000e+00	0.0000e+00
8.0398e+00	5.6879e+00	8.2714e-03	-3.5119e-03	0.0000e+00	0.0000e+00
8.2574e+00	5.6879e+00	-3.9824e-03	-5.1461e-03	0.0000e+00	0.0000e+00
8.4749e+00	5.6879e+00	7.3829e-04	-3.0236e-03	0.0000e+00	0.0000e+00
8.6925e+00	5.6879e+00	1.0727e-02	-7.5896e-03	0.0000e+00	0.0000e+00
8.9101e+00	5.6879e+00	2.6560e-03	-3.6222e-03	0.0000e+00	0.0000e+00
9.1276e+00	5.6879e+00	-6.1969e-04	-3.1275e-03	0.0000e+00	0.0000e+00
9.3452e+00	5.6879e+00	-1.2218e-03	-1.0969e-02	0.0000e+00	0.0000e+00
9.5628e+00	5.6879e+00	-1.2450e-03	-5.0790e-03	0.0000e+00	0.0000e+00
9.7804e+00	5.6879e+00	1.0784e-03	-3.3696e-03	0.0000e+00	0.0000e+00
9.9979e+00	5.6879e+00	2.1515e-03	1.7696e-03	0.0000e+00	0.0000e+00
1.0215e+01	5.6879e+00	-7.3043e-03	-1.0113e-02	0.0000e+00	0.0000e+00
1.0433e+01	5.6879e+00	6.9965e-02	-1.8007e-02	0.0000e+00	0.0000e+00
1.0651e+01	5.6879e+00	9.8053e-02	-3.0750e-02	0.0000e+00	0.0000e+00
1.0868e+01	5.6879e+00	4.9558e-03	-1.5217e-03	0.0000e+00	0.0000e+00
1.1086e+01	5.6879e+00	1.0835e-02	4.5806e-03	0.0000e+00	0.0000e+00
1.1303e+01	5.6879e+00	8.1186e-03	3.1896e-03	0.0000e+00	0.0000e+00
1.1521e+01	5.6879e+00	2.4354e-03	5.7148e-03	0.0000e+00	0.0000e+00
1.1738e+01	5.6879e+00	7.2640e-03	1.7170e-03	0.0000e+00	0.0000e+00
1.1956e+01	5.6879e+00	3.5052e-03	-2.5555e-03	0.0000e+00	0.0000e+00
1.2174e+01	5.6879e+00	-2.5426e-03	-7.9774e-03	0.0000e+00	0.0000e+00
1.2391e+01	5.6879e+00	-4.2463e-03	-6.9965e-03	0.0000e+00	0.0000e+00
1.2609e+01	5.6879e+00	1.6682e-05	-1.0917e-03	0.0000e+00	0.0000e+00
1.2826e+01	5.6879e+00	2.5065e-03	6.9300e-04	0.0000e+00	0.0000e+00
1.3044e+01	5.6879e+00	4.5364e-04	-9.2920e-04	0.0000e+00	0.0000e+00
2.0721e-01	5.4704e+00	7.6174e-04	-3.3436e-03	0.0000e+00	0.0000e+00
4.2478e-01	5.4704e+00	-3.5977e-06	-2.0329e-03	0.0000e+00	0.0000e+00
6.4235e-01	5.4704e+00	-1.7531e-03	5.0703e-04	0.0000e+00	0.0000e+00
8.5993e-01	5.4704e+00	8.7961e-03	-3.1474e-03	0.0000e+00	0.0000e+00
1.0775e+00	5.4704e+00	-1.4808e-03	2.1986e-02	0.0000e+00	0.0000e+00
1.2951e+00	5.4704e+00	5.8838e-03	1.6933e-02	0.0000e+00	0.0000e+00
1.5126e+00	5.4704e+00	-2.2734e-03	1.2115e-03	0.0000e+00	0.0000e+00
1.7302e+00	5.4704e+00	-6.7561e-03	-1.1945e-02	0.0000e+00	0.0000e+00
1.9478e+00	5.4704e+00	7.0017e-03	-2.5645e-03	0.0000e+00	0.0000e+00
2.1654e+00	5.4704e+00	6.3124e-04	-7.9167e-06	0.0000e+00	0.0000e+00
2.3829e+00	5.4704e+00	-6.4434e-03	-2.9088e-02	0.0000e+00	0.0000e+00
2.6005e+00	5.4704e+00	-2.0458e-02	-1.7161e-02	0.0000e+00	0.0000e+00
2.8181e+00	5.4704e+00	-7.7576e-03	3.4783e-05	0.0000e+00	0.0000e+00
3.0356e+00	5.4704e+00	-5.1353e-03	-3.5876e-02	0.0000e+00	0.0000e+00
3.2532e+00	5.4704e+00	1.3067e-02	2.1631e-03	0.0000e+00	0.0000e+00
3.4708e+00	5.4704e+00	1.9245e-03	1.4296e-02	0.0000e+00	0.0000e+00
3.6884e+00	5.4704e+00	-3.7841e-03	8.1936e-03	0.0000e+00	0.0000e+00
3.9059e+00	5.4704e+00	2.4191e-03	6.2623e-03	0.0000e+00	0.0000e+00
4.1235e+00	5.4704e+00	-3.2840e-04	-2.6814e-06	0.0000e+00	0.0000e+00
4.3411e+00	5.4704e+00	-1.1833e-03	9.9614e-06	0.0000e+00	0.0000e+00
4.5586e+00	5.4704e+00	2.3970e-03	1.4595e-02	0.0000e+00	0.0000e+00
4.7762e+00	5.4704e+00	8.0884e-03	1.5896e-02	0.0000e+00	0.0000e+00
4.9938e+00	5.4704e+00	4.0983e-02	-8.2210e-03	0.0000e+00	0.0000e+00
5.2114e+00	5.4704e+00	2.2925e-02	7.2874e-03	0.0000e+00	0.0000e+00
5.4289e+00	5.4704e+00	-1.2911e-03	7.7707e-03	0.0000e+00	0.0000e+00
5.6465e+00	5.4704e+00	-1.3495e-03	-4.8632e-03	0.0000e+00	0.0000e+00
5.8641e+00	5.4704e+00	-3.5734e-03	-9.0470e-03	0.0000e+00	0.0000e+00
6.0816e+00	5.4704e+00	1.3332e-02	-8.4535e-03	0.0000e+00	0.0000e+00
6.2992e+00	5.4704e+00	-4.0704e-03	-3.4063e-02	0.0000e+00	0.0000e+00
6.5168e+00	5.4704e+00	-1.9305e-02	-4.2002e-02	0.0000e+00	0.0000e+00
6.7344e+00	5.4704e+00	2.1412e-02	4.0215e-03	0.0000e+00	0.0000e+00
6.9519e+00	5.4704e+00	-1.8190e-05	1.2712e-03	0.0000e+00	0.0000e+00
7.1695e+00	5.4704e+00	3.3450e-03	2.9925e-03	0.0000e+00	0.0000e+00
7.3871e+00	5.4704e+00	1.7684e-03	4.6788e-03	0.0000e+00	0.0000e+00
7.6046e+00	5.4704e+00	1.2716e-03	-1.3296e-05	0.0000e+00	0.0000e+00
7.8222e+00	5.4704e+00	-3.5012e-05	-6.0006e-03	0.0000e+00	0.0000e+00
8.0398e+00	5.4704e+00	-3.0940e-03	-1.4107e-03	0.0000e+00	0.0000e+00
8.2574e+00	5.4704e+00	-1.2604e-03	2.2360e-03	0.0000e+00	0.0000e+00
8.4749e+00	5.4704e+00	5.1695e-03	-5.2122e-03	0.0000e+00	0.0000e+00
8.6925e+00	5.4704e+00	8.0989e-03	-1.9097e-03	0.0000e+00	0.0000e+00
8.9101e+00	5.4704e+00	-6.5600e-03	3.7475e-03	0.0000e+00	0.0000e+00
9.1276e+00	5.4704e+00	-4.1942e-03	-1.7284e-04	0.0000e+00	0.0000e+00
9.3452e+00	5.4704e+00	-1.3114e-04	9.0973e-06	0.0000e+00	0.0000e+00
9.5628e+00	5.4704e+00	1.3940e-03	9.8626e-03	0.0000e+00	0.0000e+00
9.7804e+00	5.4704e+00	7.4085e+00	2.1263e+00	0.0000e+00	0.0000e+00
9.9979e+00	5.4704e+00	-2.1114e+00	5.7001e+00	0.0000e+00	0.0000e+00
1.0215e+01	5.4704e+00	2.2123e-01	-7.2276e-02	1.0000e+00	0.0000e+00
1.0433e+01	5.4704e+00	-1.5303e-03	-1.9641e+00	0.0000e+00	0.0000e+00
1.0651e+01	5.4704e+00	-2.3712e-01	-3.6178e+00	0.0000e+00	0.0000e+00
1.0868e+01	5.4704e+00	7.6004e-03	-1.3177e-01	1.0000e+00	0.0000e+00
1.1086e+01	5.4704e+00	-2.2171e-06	5.6158e-04	0.0000e+00	0.0000e+00
1.1303e+01	5.4704e+00	1.3505e-03	-6.1768e-02	0.0000e+00	0.0000e+00
1.1521e+01	5.4704e+00	8.4630e-03	-6.0938e-03	0.0000e+00	0.0000e+00
1.1738e+01	5.4704e+00	-5.3029e-03	-2.8090e-02	0.0000e+00	0.0000e+00
1.1956e+01	5.4704e+00	4.0102e-03	-1.1305e-02	0.0000e+00	0.0000e+00
1.2174e+01	5.4704e+00	-2.5727e-03	-6.6100e-02	0.0000e+00	0.0000e+00
1.2391e+01	5.4704e+00	1.3964e-02	-6.0858e-02	0.0000e+00	0.0000e+00
1.2609e+01	5.4704e+00	1.5275e-04	-3.5742e-03	0.0000e+00	0.0000e+00
1.2826e+01	5.4704e+00	4.8553e-02	-5.4374e-04	0.0000e+00	0.0000e+00
1.3044e+01	5.4704e+00	1.9489e-03	1.6259e-03	0.0000e+00	0.0000e+00
2.0721e-01	5.2528e+00	3.1789e-03	-4.8974e-03	0.0000e+00	0.0000e+00
4.2478e-01	5.2528e+00	-3.3891e-02	2.1438e-03	0.0000e+00	0.0000e+00
6.4235e-01	5.2528e+00	-3.8023e-03	-1.1334e-03	0.0000e+00	0.0000e+00
8.5993e-01	5.2528e+00	1.1971e-02	6.1306e-03	0.0000e+00	0.0000e+00
1.0775e+00	5.2528e+00	6.1503e-03	-2.9025e-02	0.0000e+00	0.0000e+00
1.2951e+00	5.2528e+00	8.3202e-03	-6.7884e-03	0.0000e+00	0.0000e+00
1.5126e+00	5.2528e+00	-6.1057e-03	-5.0801e-03	0.0000e+00	0.0000e+00
1.7302e+00	5.2528e+00	-1.3156e-02	-2.0361e-02	0.0000e+00	0.0000e+00
1.9478e+00	5.2528e+00	5.1396e-04	-1.1063e-02	1.0000e+00	0.0000e+00
2.1654e+00	5.2528e+00	5.4956e-03	-7.8392e-02	0.0000e+00	0.0000e+00
2.3829e+00	5.2528e+00	-1.2856e-03	-8.1896e-03	0.0000e+00	0.0000e+00
2.6005e+00	5.2528e+00	-5.1198e-03	-3.7626e-04	0.0000e+00	0.0000e+00
2.8181e+00	5.2528e+00	3.2267e-04	-2.3277e-04	0.0000e+00	0.0000e+00
3.0356e+00	5.2528e+00	-6.4939e-04	-3.9869e-03	0.0000e+00	0.0000e+00
3.2532e+00	5.2528e+00	-5.6489e-03	-7.5491e-03	0.0000e+00	0.0000e+00
3.4708e+00	5.2528e+00	2.5329e-03	-3.6891e-03	0.0000e+00	0.0000e+00
3.6884e+00	5.2528e+00	-7.0311e-03	-4.4410e-03	0.0000e+00	0.0000e+00
3.9059e+00	5.2528e+00	3.2942e-03	-6.5977e-04	0.0000e+00	0.0000e+00
4.1235e+00	5.2528e+00	-2.6401e-03	4.3667e-04	0.0000e+00	0.0000e+00
4.3411e+00	5.2528e+00	7.7269e-04	-0.0000e+00	0.0000e+00	0.0000e+00
4.5586e+00	5.2528e+00	1.1377e-03	1.1025e-03	0.0000e+00	0.0000e+00
4.7762e+00	5.2528e+00	4.5103e-03	8.0202e-04	0.0000e+00	0.0000e+00
4.9938e+00	5.2528e+00	2.9487e-02	-3.0043e-02	0.0000e+00	0.0000e+00
5.2114e+00	5.2528e+00	2.2821e-02	-3.2278e-02	0.0000e+00	0.0000e+00
5.4289e+00	5.2528e+00	2.4178e-03	-9.4721e-04	0.0000e+00	0.0000e+00
5.6465e+00	5.2528e+00	-3.4461e-04	-1.6722e-01	0.0000e+00	0.0000e+00
5.8641e+00	5.2528e+00	8.2425e-03	-1.5428e-01	0.0000e+00	0.0000e+00
6.0816e+00	5.2528e+00	8.0117e-02	-1.9288e-02	0.0000e+00	0.0000e+00
